customerID,Churn,account_Contract,account_PaperlessBilling,account_PaymentMethod,account_Charges,customer_gender,customer_SeniorCitizen,customer_Partner,customer_Dependents,customer_tenure,phone_PhoneService,phone_MultipleLines,internet_InternetService,internet_OnlineSecurity,internet_OnlineBackup,internet_DeviceProtection,internet_TechSupport,internet_StreamingTV,internet_StreamingMovies,Contas_Diarias
1573-LGXBA,no,One year,Yes,Credit card (automatic),97.55,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.2516666666666665
1574-DYCWE,no,Two year,No,Mailed check,19.95,Female,0,Yes,Yes,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
1575-KRZZE,no,Month-to-month,No,Electronic check,55.2,Female,0,No,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,1.84
1576-PFZIW,no,Two year,No,Credit card (automatic),105.35,Male,1,Yes,No,70,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.5116666666666663
1577-HKTFG,yes,Month-to-month,No,Bank transfer (automatic),19.65,Female,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6549999999999999
1579-KLYDT,yes,Month-to-month,Yes,Electronic check,90.45,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,3.015
1580-BMCMR,no,Month-to-month,Yes,Electronic check,87.3,Male,1,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,2.9099999999999997
1582-RAFML,yes,Month-to-month,No,Mailed check,60.1,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,2.0033333333333334
1583-IHQZE,yes,Month-to-month,Yes,Mailed check,112.95,Male,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.765
1585-MQSSU,yes,Month-to-month,No,Mailed check,51.5,Male,0,No,No,17,Yes,No,DSL,No,No,No,Yes,No,No,1.7166666666666666
1587-FKLZB,yes,Month-to-month,Yes,Credit card (automatic),99.5,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.316666666666667
1589-AGTLK,yes,Month-to-month,Yes,Electronic check,45.35,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,1.5116666666666667
1591-MQJTP,no,One year,Yes,Bank transfer (automatic),93.65,Male,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,3.121666666666667
1591-NFNLQ,yes,Month-to-month,No,Credit card (automatic),80.0,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,2.6666666666666665
1591-XWLGB,no,Two year,No,Credit card (automatic),19.85,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6616666666666667
1596-BBVTG,yes,Month-to-month,No,Credit card (automatic),75.35,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5116666666666663
1596-OQSPS,no,Month-to-month,No,Electronic check,51.1,Female,0,No,No,11,Yes,No,DSL,No,Yes,No,No,No,No,1.7033333333333334
1597-FZREH,yes,Month-to-month,No,Electronic check,76.4,Female,0,No,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,2.546666666666667
1597-LHYNC,yes,Month-to-month,Yes,Electronic check,95.0,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,3.1666666666666665
1599-EAHXY,no,One year,No,Credit card (automatic),23.95,Male,0,Yes,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.7983333333333333
1599-MMYRQ,no,One year,Yes,Credit card (automatic),81.45,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,2.7150000000000003
1600-DILPE,no,Month-to-month,Yes,Bank transfer (automatic),45.0,Female,0,No,No,12,Yes,No,DSL,No,No,No,No,No,No,1.5
1602-IJQQE,yes,Month-to-month,No,Electronic check,75.35,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5116666666666663
1608-GMEWB,no,Month-to-month,Yes,Bank transfer (automatic),93.9,Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.1300000000000003
1612-EOHDH,yes,Month-to-month,No,Electronic check,45.15,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,1.505
1614-JBEBI,no,Month-to-month,Yes,Mailed check,20.7,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.69
1618-CFHME,yes,Month-to-month,Yes,Electronic check,75.9,Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5300000000000002
1619-YWUBB,no,Two year,Yes,Credit card (automatic),24.95,Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8316666666666667
1621-YNCJH,no,Two year,Yes,Credit card (automatic),106.05,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,3.5349999999999997
1622-HSHSF,no,Month-to-month,Yes,Mailed check,19.55,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6516666666666667
1623-NLDOT,yes,One year,No,Mailed check,33.55,Female,0,Yes,No,42,No,No phone service,DSL,No,Yes,No,Yes,No,No,1.1183333333333332
1624-NALOJ,yes,Month-to-month,Yes,Electronic check,89.8,Male,1,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,2.993333333333333
1624-WOIWJ,yes,Month-to-month,Yes,Mailed check,84.7,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,2.8233333333333333
1625-JAIIY,yes,One year,Yes,Electronic check,83.0,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,2.7666666666666666
1626-ERCMM,yes,Month-to-month,Yes,Electronic check,94.55,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.1516666666666664
1627-AFWVJ,no,Two year,No,Mailed check,19.4,Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6466666666666666
1628-BIZYP,no,Month-to-month,Yes,Electronic check,85.0,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,2.8333333333333335
1629-DQQVB,no,Month-to-month,No,Bank transfer (automatic),50.1,Female,0,No,No,14,Yes,No,DSL,Yes,No,No,No,No,No,1.6700000000000002
1635-FJFCC,no,Month-to-month,Yes,Credit card (automatic),44.05,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No,No,1.4683333333333333
1635-HDGFT,no,Two year,No,Mailed check,20.5,Female,0,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6833333333333333
1635-NZATJ,no,Two year,No,Credit card (automatic),25.45,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8483333333333333
1636-NTNCO,no,Month-to-month,Yes,Credit card (automatic),50.95,Male,1,No,No,4,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,1.6983333333333335
1640-PLFMP,no,Month-to-month,Yes,Electronic check,70.25,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,2.341666666666667
1641-BYBTK,no,Month-to-month,Yes,Mailed check,20.2,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6733333333333333
1641-RQDAY,no,Month-to-month,Yes,Electronic check,100.4,Female,1,Yes,Yes,32,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.3466666666666667
1642-HMARX,no,Two year,Yes,Electronic check,91.7,Female,0,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,3.0566666666666666
1644-IRKSF,yes,One year,Yes,Electronic check,93.8,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,3.1266666666666665
1645-EFCGT,,Two year,No,Credit card (automatic),19.4,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6466666666666666
1656-DRSMG,no,Month-to-month,Yes,Credit card (automatic),109.85,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,3.6616666666666666
1657-DYMBM,no,Two year,No,Credit card (automatic),19.9,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
1658-BYGOY,yes,Month-to-month,Yes,Electronic check,95.45,Male,1,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,3.1816666666666666
1658-TJVOA,no,Month-to-month,Yes,Electronic check,74.1,Female,1,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,No,2.4699999999999998
1658-XUHBX,no,Month-to-month,Yes,Credit card (automatic),88.75,Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,2.9583333333333335
1660-HSOOQ,yes,Month-to-month,Yes,Mailed check,49.65,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,1.655
1661-CZBAU,no,One year,Yes,Bank transfer (automatic),70.95,Male,0,No,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,2.365
1663-MHLHE,no,Month-to-month,No,Mailed check,19.2,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.64
1666-JXLKU,no,Month-to-month,Yes,Electronic check,100.05,Female,0,No,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.335
1666-JZPZT,no,Month-to-month,No,Mailed check,49.0,Male,0,No,No,27,Yes,Yes,DSL,No,No,No,No,No,No,1.6333333333333333
1670-SVOWZ,yes,Month-to-month,Yes,Credit card (automatic),89.65,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,2.9883333333333337
1676-BZZYV,,One year,No,Mailed check,19.5,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.65
1676-MQAOA,no,Two year,Yes,Bank transfer (automatic),75.1,Male,0,No,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,2.503333333333333
1678-FYZOW,yes,Month-to-month,Yes,Electronic check,79.4,Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.646666666666667
1679-JRFBR,no,One year,Yes,Credit card (automatic),108.15,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.605
1680-VDCWW,no,One year,No,Bank transfer (automatic),19.8,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.66
1682-VCOIO,no,One year,No,Mailed check,20.45,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6816666666666666
1684-FLBGS,no,Month-to-month,Yes,Credit card (automatic),69.5,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,2.316666666666667
1685-BQULA,no,Month-to-month,Yes,Bank transfer (automatic),93.4,Female,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,3.1133333333333337
1685-VAYJF,no,Month-to-month,No,Credit card (automatic),45.2,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,No,No,1.5066666666666668
1686-STUHN,no,One year,No,Bank transfer (automatic),19.8,Male,0,No,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.66
1689-MRZQR,yes,Month-to-month,No,Electronic check,78.3,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.61
1689-YQBYY,no,Month-to-month,Yes,Electronic check,76.6,Female,0,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,2.5533333333333332
1696-HXOWK,no,One year,No,Mailed check,95.65,Female,0,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,3.1883333333333335
1696-MZVAU,no,One year,Yes,Credit card (automatic),25.25,Male,0,Yes,Yes,39,No,No phone service,DSL,No,No,No,No,No,No,0.8416666666666667
1697-BCSHV,no,Month-to-month,Yes,Bank transfer (automatic),66.8,Female,0,Yes,Yes,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,2.2266666666666666
1697-LYYYX,no,One year,No,Credit card (automatic),19.1,Female,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6366666666666667
1697-NVVGY,no,Month-to-month,No,Bank transfer (automatic),66.4,Male,1,Yes,No,19,Yes,No,DSL,Yes,No,Yes,No,Yes,No,2.2133333333333334
1698-XFZCI,no,One year,Yes,Electronic check,107.75,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,3.591666666666667
1699-HPSBG,yes,One year,Yes,Electronic check,59.8,Male,0,No,No,12,Yes,No,DSL,No,No,No,Yes,Yes,No,1.9933333333333332
1699-TLDLZ,no,Two year,No,Mailed check,19.7,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6566666666666666
1699-UOTXU,no,Two year,No,Electronic check,61.4,Male,0,No,No,60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,2.0466666666666664
1702-CCFNJ,no,Month-to-month,No,Bank transfer (automatic),61.35,Male,0,Yes,No,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,2.045
1703-MGIAB,no,Month-to-month,Yes,Mailed check,69.0,Female,0,No,No,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,2.3
1704-NRWYE,yes,Month-to-month,Yes,Electronic check,80.85,Female,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.695
1705-GUHPV,no,Two year,No,Mailed check,24.2,Female,0,No,No,63,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8066666666666666
1707-HABPF,no,One year,Yes,Bank transfer (automatic),91.3,Female,1,No,No,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,3.0433333333333334
1708-PBBOA,no,One year,Yes,Electronic check,54.75,Female,0,No,No,42,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,1.825
1709-EJDOX,no,Two year,No,Mailed check,19.75,Female,0,Yes,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6583333333333333
1710-RCXUS,no,One year,Yes,Credit card (automatic),90.35,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,3.0116666666666663
1716-LSAMB,no,Two year,No,Bank transfer (automatic),54.65,Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,1.8216666666666665
1722-LDZJS,no,One year,No,Credit card (automatic),20.2,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6733333333333333
1723-HKXJQ,yes,Month-to-month,Yes,Electronic check,101.75,Male,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,3.3916666666666666
1724-BQUHA,yes,Month-to-month,Yes,Electronic check,89.5,Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.9833333333333334
1724-IQWNM,no,Month-to-month,Yes,Mailed check,19.3,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6433333333333333
1725-IQNIY,yes,Two year,No,Bank transfer (automatic),109.75,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.658333333333333
1725-MIMXW,yes,Month-to-month,Yes,Mailed check,19.45,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6483333333333333
1728-BQDMA,no,Month-to-month,No,Electronic check,44.45,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,1.4816666666666667
1728-CXQBE,no,Month-to-month,Yes,Electronic check,94.25,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,3.1416666666666666
1729-VLAZJ,no,One year,No,Mailed check,40.25,Female,0,No,Yes,10,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,1.3416666666666666
1730-VFMWO,no,Month-to-month,No,Bank transfer (automatic),50.2,Female,0,Yes,No,34,Yes,No,DSL,No,No,No,Yes,No,No,1.6733333333333333
1730-ZMAME,no,Month-to-month,Yes,Electronic check,79.5,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,2.65
1731-TVIUK,yes,Month-to-month,Yes,Electronic check,93.5,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,3.1166666666666667
1732-FEKLD,no,One year,Yes,Bank transfer (automatic),94.75,Female,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,3.158333333333333
1732-VHUBQ,yes,Month-to-month,No,Bank transfer (automatic),70.55,Female,1,Yes,Yes,47,Yes,No,Fiber optic,No,No,No,No,No,No,2.3516666666666666
1734-ZMNTZ,no,Two year,No,Mailed check,25.0,Female,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8333333333333334
1735-XMJVH,no,Month-to-month,Yes,Mailed check,19.35,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.645
1736-FCXMC,,Month-to-month,Yes,Electronic check,94.45,Male,0,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,3.1483333333333334
1740-CSDJP,yes,Month-to-month,Yes,Bank transfer (automatic),35.25,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,1.175
1741-WTPON,no,Two year,No,Mailed check,115.85,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.8616666666666664
1744-JHKYS,no,Month-to-month,No,Electronic check,24.7,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8233333333333334
1746-TGTWV,no,Month-to-month,No,Credit card (automatic),75.35,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,2.5116666666666663
1750-CSKKM,yes,Month-to-month,No,Electronic check,55.35,Male,0,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,1.845
1751-NCDLI,no,Month-to-month,Yes,Electronic check,98.85,Male,1,Yes,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,3.295
1752-OZXFY,no,One year,Yes,Mailed check,59.8,Male,0,Yes,No,60,Yes,No,DSL,Yes,No,No,No,Yes,No,1.9933333333333332
1754-GKYPY,no,Month-to-month,Yes,Bank transfer (automatic),89.75,Male,1,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,2.9916666666666667
1755-FZQEC,no,One year,No,Mailed check,19.9,Male,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6633333333333333
1755-RMCXH,no,Month-to-month,No,Mailed check,20.3,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6766666666666666
1757-TCATG,no,One year,No,Bank transfer (automatic),20.05,Male,0,Yes,Yes,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6683333333333333
1760-CAZHT,no,Month-to-month,No,Mailed check,20.8,Male,0,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6933333333333334
1761-AEZZR,yes,Month-to-month,Yes,Electronic check,79.55,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,2.6516666666666664
1763-KUAAW,no,One year,No,Bank transfer (automatic),20.35,Female,1,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6783333333333333
1763-WQFUK,no,Month-to-month,Yes,Mailed check,50.5,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,1.6833333333333333
1764-VUUMT,no,Two year,No,Credit card (automatic),19.95,Male,0,No,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6649999999999999
1766-GKNMI,no,Month-to-month,Yes,Electronic check,84.9,Male,0,No,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,2.83
1766-UMRDB,,Month-to-month,No,Credit card (automatic),69.15,Male,1,No,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,2.305
1767-CJKBA,no,Two year,No,Mailed check,25.1,Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8366666666666667
1767-TGTKO,no,Month-to-month,Yes,Electronic check,45.45,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,1.5150000000000001
1768-HNVGJ,no,Month-to-month,Yes,Electronic check,70.05,Female,1,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,2.335
1768-ZAIFU,yes,Month-to-month,Yes,Electronic check,25.2,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,0.84
1769-GRUIK,no,Month-to-month,Yes,Electronic check,71.1,Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,2.3699999999999997
1771-OADNZ,yes,Month-to-month,Yes,Electronic check,95.9,Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,3.1966666666666668
1775-KWJKQ,no,Two year,No,Credit card (automatic),89.85,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,2.9949999999999997
1776-SPBWV,no,One year,Yes,Bank transfer (automatic),20.1,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.67
1777-JYQPJ,no,Month-to-month,No,Mailed check,24.3,Male,0,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,0.81
1779-PWPMG,no,Two year,Yes,Bank transfer (automatic),114.65,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,3.8216666666666668
1784-BXEFA,no,Month-to-month,Yes,Mailed check,20.55,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.685
1784-EZDKJ,no,One year,Yes,Bank transfer (automatic),106.8,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,3.56
1785-BPHTP,no,Month-to-month,No,Electronic check,85.45,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,2.8483333333333336
1790-NESIO,no,Two year,Yes,Mailed check,20.4,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.6799999999999999
1791-PQHBB,no,Month-to-month,Yes,Credit card (automatic),61.2,Female,0,No,Yes,2,Yes,No,DSL,Yes,No,No,No,No,Yes,2.04
1792-UXAFY,yes,Month-to-month,Yes,Electronic check,89.15,Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,2.9716666666666667
1794-HBQTJ,yes,Month-to-month,Yes,Credit card (automatic),48.6,Female,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,1.62
1794-SWWKL,no,Month-to-month,Yes,Bank transfer (automatic),59.65,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,1.9883333333333333
